"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","locality","catalogNumber","recordedBy","stateProvince","institutionCode","collectionCode","notes","citation","doi"
825495,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.03333,56.70494,1942,9,11,"Sweden","Marbäck","1086321","Ove Almborn","Halland","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
2237904891,"84d26682-f762-11e1-a439-00145eb45e9a",9.5317,55.70474,1941,7,3,"Denmark","Vejle","DMS-1040539","C. F. E. Erichsen",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
788551220,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",4.394722,52.143333,1941,11,2,"Netherlands","Wassenaar","1308367","R. A. Maas Geesteranus","Zuid-Holland","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1086325184,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",12,57,1937,5,31,"Sweden","Västergötland. Mölndal: Kärra, Kroken","L65742","Ove Almborn","Göteborg","S","S-Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086325175,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",12,57,1937,11,11,"Sweden","Halland: Lindome sn: Rantorp","L65743","Gunnar Degelius","Halland","S","S-Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
825499,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.14026,57.58922,1937,11,11,"Sweden","No locality information available","1086449","Gunnar Degelius","Halland","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1086325148,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",12,57,1932,3,31,"Sweden","Gbg: Mölndal. Alkärr vid gården Kroken","L65718","T. E. Hasselrot","Göteborg","S","S-Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
234005618,"905daf20-04fd-11df-8c28-b8a03c50a862",16.38088,51.07989,1929,4,20,"Poland",NA,"40940","Wihan Grauleman[?]",NA,"UME","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A, Stenman K (2017). Herbarium of Umeå University (UME). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/gatdg4 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gatdg4"
788551039,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",15.86514,50.38506,1926,NA,NA,"Czechia","No locality information available","1308187","J. Suza","Královéhradecky kraj","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1055444578,"7e380070-f762-11e1-a439-00145eb45e9a",-3.7837,52.1307,1922,2,NA,"United Kingdom",NA,"BM000747256","Daniel Angell Jones","Wales","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
442143202,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.838056,47.823334,1922,8,20,"Germany","Schwarzwald: Niederböllen (Belchen), 650 m.","B 60 0024616 / 145640 / 90029","Lettau, G.",NA,"B","Blettaucoll","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
1056406506,"7e380070-f762-11e1-a439-00145eb45e9a",-3.136122,51.047989,1915,6,NA,"United Kingdom",NA,"BM000747243","W Watson","England","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
442143211,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.828333,47.77639,1915,10,31,"Germany","Schwarzwald: Bürchau - Elbenschwand (kleines Wiesental)","B 60 0030125 / 145847 / 90103","Lettau, G.",NA,"B","Blettaucoll","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442143258,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.008611,47.623333,1914,6,14,"Germany","Schwarzwald: Hottingen - Hänner (bei Säckingen)","B 60 0111892 / 148498 / 91091","Lettau, G.",NA,"B","Blettaucoll","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442143207,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.646389,47.757221,1913,11,23,"Germany","Baden: 4{a}) Obereggenen bei Kandern","B 60 0024618d / 149779 / 91549","Lettau, G.",NA,"B","Blettaucoll","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
1055726944,"7e380070-f762-11e1-a439-00145eb45e9a",-3.136122,51.047989,1912,3,NA,"United Kingdom",NA,"BM000747246","W Watson","England","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
442143208,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.956111,47.649445,1911,7,16,"Germany","[Schwarzwald] Baden: Wald Atdorf - Rüttekopf","B 60 0024695 / 145644 / 90031","Lettau, G.",NA,"B","Blettaucoll","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442143206,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.675,47.660557,1911,9,17,"Germany","Baden:  4) Röttler Wald","B 60 0024618c / 149777 / 91548","Lettau, G.",NA,"B","Blettaucoll","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442143204,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.904722,47.630554,1910,6,15,"Germany","Baden: 2) Wehr","B 60 0024618a / 149771 / 91545","Lettau, G.",NA,"B","Blettaucoll","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442143205,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.881667,47.773335,1910,7,8,"Germany","Baden: 3) Wembach bei Schönau (Schwarzwald)","B 60 0024618b / 149775 / 91547","Lettau, G.",NA,"B","Blettaucoll","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442143203,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.740833,47.644165,1910,8,14,"Germany","Baden: 1) Steinen - Scheinberg","B 60 0024618 / 145642 / 90030","Lettau, G.",NA,"B","Blettaucoll","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
911978759,"828a3d8c-f762-11e1-a439-00145eb45e9a",24.05,46.133333,1899,4,4,"Romania","Transsylvania, Langenthal","12246",NA,NA,"FR","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
788550619,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.653056,47.971111,1892,9,NA,"Germany","Sauerlach","1307767","F. Arnold","Bayern","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788571432,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.653056,47.971111,1892,9,14,"Germany","Sauerlach","1329318","Arnold","Bayern","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788574697,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.653056,47.971111,1892,9,14,"Germany","Sauerlach","1332753","Arnold","Bayern","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1055394064,"7e380070-f762-11e1-a439-00145eb45e9a",-5.54,50.12,1869,1,20,"United Kingdom","Nearest Named Place: Penzance","BM000747282","William Curnow","England","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
788574195,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.42322,48.9469,1869,7,NA,"Germany","No locality information available","1332213B","Krempelhuber","Bayern","LD","General","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1056456810,"7e380070-f762-11e1-a439-00145eb45e9a",-2.1311,49.2142,1864,NA,NA,"Jersey",NA,"BM000747270","Charles du Bois Larbalestier","Saint Lawrence","NHMUK","BOT","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
911978714,"828a3d8c-f762-11e1-a439-00145eb45e9a",15.777783,50.891667,1837,NA,NA,"Poland","vom Riesengebirge im Grünbusch","12245",NA,NA,"FR","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
